id,title,upload_date,caption_source,duration_seconds,word_count,sentence_count,words_per_sentence,syllables_per_word,atesman_readability,readability_label,msttr_500,question_marks_per_1k,exclamation_marks_per_1k,profanity_per_1k,intro_word_count,intro_question_marks,intro_hook_type,intro_curiosity_per_1k,outro_word_count,outro_cta_per_1k,view_count,log_views_per_day,curiosity_per_1k,uncertainty_per_1k,analogy_per_1k,emphasis_per_1k,story_per_1k,direct_address_per_1k,first_person_per_1k,call_to_action_per_1k
kbDEojkAt9c,İnternetten sonra bu gelecek! METAVERSE,20210919,manual,869,1609,126,12.769841,2.660037,58.6287,orta,0.727422,13.673089,0.0,0.0,150,4,question,6.666667,136,7.352941,2584899,7.272574,4.350528,0.621504,6.21504,3.729024,11.808577,12.430081,11.808577,1.243008
84Q__dx_G4w,Dünya 2025’teki güneş fırtınasına hazır değil!,20210926,manual,732,1418,124,11.435484,2.550776,66.501,orta,0.66607,9.873061,0.0,0.0,153,2,question,0.0,126,0.0,3406393,7.552277,2.820874,0.0,9.167842,2.820874,5.641749,7.757405,9.873061,1.410437
qBuQzBwXqUI,Uzay aracındaki Türkçe mesajlar ne anlama geliyor?,20211003,manual,974,1959,164,11.945122,2.590607,63.5706,orta,0.680337,6.636039,0.0,0.0,196,0,question,5.102041,133,7.518797,608081,5.835498,5.61511,1.531394,8.677897,6.125574,9.698826,6.636039,19.397652,3.062787
OYezQ0bfQLk,Ölüm Taciri Öldü! Nobel Ödüllerinin Şaşırtıcı Hikayesi,20211010,manual,665,1293,120,10.775,2.49652,70.4046,kolay,0.718755,6.187162,0.0,0.0,178,3,question,5.617978,141,0.0,717773,6.004823,6.187162,2.320186,6.187162,6.960557,10.054138,8.507347,8.507347,0.773395
dt_lLSRX7tc,Neden herkes bu diziden bahsediyor? Squid Game,20211017,manual,1051,2109,164,12.859756,2.601233,60.7565,orta,0.723042,11.853959,0.0,0.0,165,2,question,12.121212,113,0.0,3136216,7.481487,4.741584,0.474158,6.164059,2.370792,4.267425,9.957326,23.707918,0.948317
XkBDejkRCjs,Elektrikli otomobiller çevreci değil mi? Mitler ve Gerçekler,20211021,manual,800,1776,139,12.776978,2.544482,63.2525,orta,0.689652,9.009009,0.0,0.0,203,3,question,0.0,174,11.494253,588618,5.813186,3.378378,0.0,7.31982,6.193694,2.815315,11.261261,22.522523,7.882883
AfJEHJxfHBM,A harfini kim icat etti?,20211024,manual,573,1068,96,11.125,2.595506,65.5143,orta,0.761686,9.363296,0.0,0.0,173,3,question,17.34104,143,0.0,1102155,6.440737,5.617978,0.0,3.745318,2.808989,8.426966,6.554307,15.917603,0.0
YuIQQ6Ce08Y,WEB 3.0 + METAVERSE,20211031,manual,876,1693,185,9.151351,2.670998,67.6326,orta,0.733368,5.906675,0.0,0.0,192,4,question,5.208333,125,0.0,1588958,6.810038,2.36267,1.772002,2.953337,2.953337,5.906675,12.994684,10.632014,10.632014
zkE5n7K5OpQ,DUNE filmine ilham veren kum tepeleri,20211104,automatic,1512,2230,1,2230.0,2.501794,0.0,çok_zor,0.736174,0.0,0.0,0.0,196,0,question,5.102041,126,39.68254,460680,5.576879,3.139013,2.690583,4.035874,2.690583,5.829596,8.071749,14.349776,12.107623
h5jG8zKHVQ8,DUNE Bölüm 1 Analizi,20211107,manual,1053,1761,153,11.509804,2.637706,62.8146,orta,0.734276,8.517888,1.135718,0.0,154,0,surprising_claim,0.0,102,0.0,2035546,7.061477,3.407155,0.567859,10.221465,4.542873,7.950028,5.110733,20.44293,2.271437
ylvT2GeGA8k,Vücudumuzun yarısından fazlası insan değil!,20211114,manual,915,1815,193,9.404145,2.809917,61.3918,orta,0.723921,4.958678,1.652893,0.0,185,0,surprising_claim,0.0,152,0.0,1532636,6.781994,5.509642,3.305785,6.61157,4.958678,2.203857,10.46832,12.672176,2.203857
vpcTjXhKcfM,Dijital kopyanız hazır mı? Avatar yerine MetaHuman,20211121,manual,1036,1880,144,13.055556,2.709043,55.9142,orta,0.696947,4.255319,0.531915,0.0,190,1,question,0.0,156,0.0,1286871,6.611461,1.06383,0.0,7.978723,3.723404,6.914894,18.085106,11.702128,2.659574
9htA990fPJI,1000 Beyin Teorisi,20211128,manual,823,1643,131,12.541985,2.646987,59.7477,orta,0.664818,7.912355,0.0,0.0,187,4,question,21.390374,147,0.0,1282279,6.611933,8.520998,3.651856,7.303713,3.651856,1.825928,9.738284,13.998783,1.825928
7PGLODg3Xg4,İnsansı ve üreyen robotlar,20211205,manual,647,1211,110,11.009091,2.73493,60.2155,orta,0.723504,11.560694,0.825764,0.0,153,8,question,0.0,128,0.0,1429886,6.724809,3.303055,1.651528,9.083402,7.431874,4.954583,14.863749,18.166804,0.0
CcCbIKp3Pzc,Geleceğin otomobili nasıl olmalı?,20211209,manual,757,1422,111,12.810811,2.840366,51.2771,orta,0.717678,4.922644,0.0,0.0,167,0,surprising_claim,0.0,151,0.0,582408,5.830698,2.81294,0.0,4.219409,3.516174,2.109705,4.219409,7.032349,1.40647
CFTs5EmWQDg,Matrix Uyanıyor!,20211212,manual,947,1355,127,10.669291,2.621402,65.6633,orta,0.713859,16.97417,0.738007,0.0,119,4,question,25.210084,82,0.0,1161469,6.521251,11.070111,1.476015,5.166052,2.214022,8.856089,11.808118,10.332103,7.380074
8dOdIN_E8fo,2021’de izlediğim en iyi 21 Film,20211215,manual,1388,3163,226,13.995575,2.564021,59.287,orta,0.715572,3.793867,0.316156,0.0,220,1,question,13.636364,206,0.0,1749534,6.932173,3.477711,0.316156,5.374644,5.374644,6.323111,10.116978,23.079355,8.5362
kWYlB5ktwzQ,AHA! Etkisi,20211219,manual,546,1132,110,10.290909,2.678445,64.3592,orta,0.733535,3.533569,14.134276,0.0,212,4,question,4.716981,127,0.0,948114,6.322706,3.533569,0.0,6.183746,8.833922,13.250883,13.250883,10.600707,5.300353
-4RdNSFynvo,WEBB Uzay Teleskobu neden çok önemli?,20211221,manual,1066,2139,151,14.165563,2.630201,56.1846,orta,0.701712,5.14259,0.0,0.0,186,1,question,5.376344,94,0.0,1744393,6.932746,4.207574,0.0,10.28518,5.14259,11.687705,5.610098,4.675082,3.740065
hvSsTCvMHXs,Zinciri Kırma! 2022'de Metaverse'te ;-),20211226,manual,660,1347,136,9.904412,2.495174,72.7309,kolay,0.656096,8.908686,2.969562,0.0,185,5,question,0.0,151,0.0,1347247,6.677627,0.0,0.74239,10.393467,2.227171,5.939124,20.044543,20.786934,12.620638
7USqEZWi308,“Yukarı Bakma!”ya Bakma!,20220102,manual,785,1467,117,12.538462,2.629175,60.4725,orta,0.680651,4.08998,2.04499,0.0,217,0,question,4.608295,106,9.433962,1660925,6.890827,4.771643,2.04499,8.861622,4.08998,10.224949,3.408316,12.951602,4.771643
CD7TrhMXSXc,ÇİN'İN YAPAY GÜNEŞİ,20220109,manual,919,1689,144,11.729167,2.564831,65.1698,orta,0.711913,8.288928,0.0,0.0,133,0,surprising_claim,0.0,120,0.0,3062210,7.50627,2.960332,0.592066,8.880995,4.144464,1.776199,5.920663,5.920663,3.552398
JA8_UMRMll4,"Kazayla ""DAHİ"" olan adam!",20220116,manual,889,1606,169,9.502959,2.625778,68.5316,orta,0.742406,8.094645,0.0,0.0,182,2,question,0.0,114,0.0,1559292,6.836056,3.113325,2.49066,9.339975,4.98132,17.43462,6.22665,13.075965,2.49066
epKLucWhn7U,2022'nin ilk viral oyunu: WORDLE,20220123,manual,633,1282,145,8.841379,2.580343,72.0837,kolay,0.687348,4.680187,0.780031,0.0,202,1,question,4.950495,161,18.63354,837886,6.22005,4.680187,2.340094,9.360374,4.680187,5.460218,16.380655,10.140406,11.700468
EYlDo1Zdqwo,Çin roketi 4 Mart’ta Ay’a çarpacak!,20220130,manual,990,1953,155,12.6,2.557092,63.2078,orta,0.694671,3.072197,0.512033,0.0,189,0,question,10.582011,113,0.0,756387,6.122126,3.072197,2.560164,4.608295,4.096262,10.752688,8.704557,11.264721,3.072197
D4GHc3g6dFw,"BABA, neden bu kadar ""Baba"" bir film?",20220206,manual,1182,1979,178,11.117978,2.548257,67.4309,orta,0.6963,5.558363,0.505306,0.0,144,4,question,34.722222,121,0.0,2219987,7.201597,4.547751,1.515917,8.590197,3.53714,5.558363,9.095503,16.675088,0.505306
Q9EOXkEdqGQ,Arıları NFT kurtarabilir mi?,20220210,manual,505,944,75,12.586667,2.809322,53.1093,orta,0.711234,6.355932,0.0,0.0,165,2,question,6.060606,142,7.042254,494618,5.705133,4.237288,2.118644,3.177966,3.177966,4.237288,19.067797,13.771186,2.118644
FUH7m6tHgm0,METAVERSE'ü Anlama Rehberi: MetaVerse vs. VerseMeta,20220213,manual,977,1944,178,10.921348,2.644547,64.0756,orta,0.704739,9.773663,0.514403,0.0,207,1,question,4.830918,120,16.666667,983780,6.392908,7.716049,1.028807,6.17284,2.572016,7.716049,21.604938,21.604938,4.62963
V_hLK1_hh4Q,WEBB Uzay Teleskobu’na ilk fotonlar ulaştı!,20220215,manual,385,755,56,13.482143,2.709934,54.765,orta,0.710471,1.324503,1.324503,0.0,203,0,surprising_claim,0.0,160,0.0,752048,6.126032,2.649007,0.0,10.596026,1.324503,9.271523,2.649007,9.271523,0.0
01ghGqxKtJU,Tüm zamanların en çok satan kitapları. Birini hiçbir zaman okuyamayacağız!,20220227,manual,1062,2293,210,10.919048,2.463149,71.3693,kolay,0.678332,3.924989,0.43611,0.0,203,2,question,9.852217,173,5.780347,2413297,7.297784,2.616659,2.180549,3.052769,6.977758,6.541648,6.105539,10.466638,3.924989
HVpl3doIAPs,Uzay boşluğunda yaşayabilen tek hayvan başka bir yıldıza gönderilecek!,20220306,manual,785,1481,107,13.841121,2.727211,53.134,orta,0.721349,8.102633,0.675219,0.0,182,0,surprising_claim,0.0,140,7.142857,2161851,7.192121,3.376097,0.675219,2.025658,4.051317,8.102633,8.777853,11.478731,1.350439
EmjViC8yPUY,"3,141592653589793",20220313,manual,652,1242,113,10.99115,2.616747,65.0103,orta,0.697218,11.272142,0.805153,0.0,162,3,question,0.0,123,0.0,1135986,6.553639,2.415459,1.610306,4.025765,0.0,10.466989,12.077295,9.661836,2.415459
0zyMQr-MJDA,Dünyanın en derin deliği açılıyor!,20220320,manual,747,1484,126,11.777778,2.6031,63.5055,orta,0.706116,8.760108,1.347709,0.0,185,2,question,0.0,135,0.0,2111999,7.177439,1.347709,1.347709,2.695418,2.695418,2.021563,6.06469,8.086253,2.021563
nw1CukUm7pY,Beyninizi çiple ikiye ayırmak ister miydiniz?,20220327,manual,1102,2106,203,10.374384,2.531339,70.0513,kolay,0.710777,7.122507,1.899335,0.0,169,4,question,5.91716,91,21.978022,911961,6.342989,3.79867,1.899335,9.496676,8.072175,7.597341,11.396011,19.94302,10.921178
yIVVdPwT49Q,Şimdiye kadar KAÇ KİŞİ yaşadı?,20220403,manual,855,1736,165,10.521212,2.497696,71.0197,kolay,0.719593,6.336406,1.728111,0.0,178,4,question,5.617978,145,0.0,1223129,6.640471,3.456221,2.304147,4.032258,2.304147,5.760369,12.672811,21.889401,7.488479
S7sbw097l3E,Ne dersen çizebilen DALL-E'nin yenisi çok daha şaşırtıcı,20220410,manual,577,1221,99,12.333333,2.716626,57.4946,orta,0.72451,4.095004,0.0,0.0,202,4,question,4.950495,157,0.0,643502,6.003779,4.095004,0.0,10.647011,6.552007,1.638002,13.923014,9.82801,1.638002
kKqpiFir8ug,Çizgi romandan otomobil tasarımına,20220417,manual,821,1605,137,11.715328,2.705919,59.5377,orta,0.717214,4.361371,0.0,0.0,191,1,question,5.235602,154,0.0,300067,5.248062,4.361371,0.0,9.345794,7.476636,1.246106,9.968847,12.461059,3.738318
HGpWJRvzVDA,7 YILDA NASIL DEĞİŞTİM? Son Video!,20220424,automatic,1711,2697,2,1348.5,2.252874,0.0,çok_zor,0.60919,0.0,0.0,0.0,141,0,question,14.184397,31,0.0,1472541,6.839025,5.190953,7.044865,3.707824,4.078606,4.820171,19.280682,30.774935,12.235818
o5BG9pTNuSI,Elon Musk TWITTER'ı neden aldı?,20220427,manual,906,1814,152,11.934211,2.502205,67.1506,orta,0.70099,7.717751,0.0,0.0,194,1,question,0.0,136,0.0,1916181,7.104022,1.653804,4.961411,7.166483,4.410143,6.615215,6.615215,15.98677,4.410143
WsbuisT5H90,Geleceği en çok tahmin eden film hangisi?,20220501,manual,1366,2420,196,12.346939,2.709917,57.7286,orta,0.737352,4.545455,0.0,0.0,213,1,question,18.779343,141,7.092199,1276773,6.700973,4.132231,4.132231,6.61157,7.85124,7.024793,11.570248,15.702479,2.066116
tZwgSsCEjhA,Dünya’nın gölgesini görebilir miyiz?,20220508,manual,765,1400,137,10.218978,2.546429,69.8507,orta,0.652833,6.428571,0.714286,0.0,133,3,question,7.518797,147,0.0,651604,6.03395,2.857143,0.0,5.714286,6.428571,8.571429,11.428571,13.571429,1.428571
QMaEk1UoaL0,Galaksimizin merkezindeki kara deliğin ilk fotoğrafı,20220512,manual,1028,1940,151,12.847682,2.718041,56.0952,orta,0.687977,2.061856,0.0,0.0,176,1,question,17.045455,95,10.526316,1402721,6.801955,3.092784,1.030928,7.216495,3.092784,3.092784,2.061856,15.463918,4.123711
o7NhJiu1nCA,"Gökbilimciler, galaksimizin merkezindeki kara deliğin ilk görüntüsünü açıklıyor ESO BASIN TOPLANTISI",20220512,automatic,5518,9133,8,1141.625,2.38662,0.0,çok_zor,0.717766,0.0,0.0,0.109493,37,0,statement,0.0,27,370.37037,608228,5.967786,3.503778,1.861382,4.927187,6.022118,4.927187,13.029673,25.949852,9.087923
Vu9P_QeA4KI,"ŞU 3 KELİMEYİ UNUTMAYIN! Citius, Altius, Fortius",20220515,manual,862,1529,131,11.671756,2.523872,66.9652,orta,0.718017,5.8862,1.308044,0.0,186,1,question,0.0,119,8.403361,577797,5.918512,1.962067,0.654022,10.464356,4.578156,5.8862,9.810334,17.6586,7.194245
_22z2rwaQ3o,KOZMOS: Bilimle ilgili tek bir kitap okuma hakkım olsaydı bu olurdu,20220522,manual,1160,2186,197,11.096447,2.506862,69.1501,orta,0.637914,10.978957,0.914913,0.457457,141,3,question,7.092199,78,0.0,752723,6.186856,5.032022,0.457457,5.489478,8.234218,4.574565,9.149131,11.89387,2.744739
bWqz9Exk-v0,Saatler neden hep 10.10'u gösterir?,20220529,manual,700,1456,124,11.741935,2.556319,65.4784,orta,0.681444,7.554945,0.0,0.0,176,2,question,5.681818,156,6.410256,1016959,6.491713,3.434066,0.686813,8.928571,8.241758,1.373626,6.868132,10.302198,2.747253
L9ETeZ4rb9I,"Dünyanın en büyük ""Yıldız Savaşları"" buluşmasına katıldık!",20220605,automatic,2403,2861,1,2861.0,2.47396,0.0,çok_zor,0.721474,0.0,0.0,0.0,130,0,question,7.692308,11,0.0,317763,5.336299,3.84481,2.446697,5.242922,6.641035,7.689619,9.43726,18.874519,6.291506
n1ybNDk9NUo,Neden tişörtlerimin veritabanı var?,20220612,manual,658,1456,127,11.464567,2.599588,64.464,orta,0.663749,2.747253,0.686813,0.0,197,2,question,5.076142,159,0.0,320607,5.349709,4.120879,2.06044,6.181319,7.554945,6.868132,13.049451,24.725275,15.10989
sEhRqPshDc4,Türkiye'den uzaya gönderilen ilk dondurma!,20220617,manual,820,1497,156,9.596154,2.580494,70.1077,kolay,0.690071,6.012024,0.668003,0.0,149,2,question,0.0,155,6.451613,730531,6.173863,0.668003,0.668003,3.340013,1.336005,6.680027,10.02004,14.028056,3.340013
eO5LaCVOPYg,"Çin, uzaylı bir medeniyetten gelen sinyalleri mi yakaladı?",20220619,manual,633,1291,97,13.309278,2.687064,56.135,orta,0.73652,5.422153,1.549187,0.0,195,1,question,5.128205,128,7.8125,1683585,7.008903,3.872967,2.32378,10.069713,4.64756,6.97134,3.098373,15.491867,2.32378
d1pHOsXRdEg,Hangi boğayı çizmek daha kolay?,20220622,manual,760,1528,158,9.670886,2.649215,67.1518,orta,0.760571,11.780105,0.0,0.0,140,6,question,0.0,147,0.0,408829,5.598298,2.617801,0.0,7.198953,3.272251,6.544503,17.015707,13.089005,7.198953
T7aDau5nXpg,Bu keman çöplerden yapıldı!,20220626,manual,672,1310,128,10.234375,2.662595,65.1435,orta,0.725247,3.053435,0.0,0.0,159,0,surprising_claim,0.0,139,0.0,223909,5.001912,2.290076,2.290076,3.816794,0.0,9.160305,12.977099,7.633588,5.343511
5MJvo0UV924,En sevdiğiniz renk neden MAVİ?,20220703,manual,813,1612,142,11.352113,2.545285,66.9391,orta,0.685768,13.647643,0.0,0.0,192,4,question,20.833333,155,0.0,852051,6.337969,8.684864,3.722084,9.305211,2.48139,3.101737,5.583127,15.508685,4.962779
r-AkMPntoHE,En büyük LEGO setlerini yaptık!,20220707,manual,1227,1796,299,6.006689,2.455457,84.4996,kolay,0.717655,21.714922,1.670379,0.0,99,2,question,0.0,153,0.0,1229741,6.706989,3.89755,2.783964,6.681514,3.89755,8.908686,15.033408,17.260579,3.89755
sbzC2WeOkv0,Dünyanın EN GARİP Bayramları!,20220710,manual,929,1669,171,9.760234,2.576393,69.8442,orta,0.727911,5.991612,0.599161,0.599161,185,3,question,0.0,149,0.0,419635,5.636161,1.198322,1.797484,8.987418,4.194128,5.392451,22.168963,13.780707,1.198322
pZTreTu_HFc,James Webb Teleskobunun ilk görüntüleri hakkında ilginç sorular,20220717,manual,656,1268,108,11.740741,2.600158,63.7203,orta,0.663701,7.886435,0.0,0.0,168,2,question,5.952381,138,0.0,879552,6.378985,7.886435,0.788644,10.252366,10.252366,7.097792,19.716088,19.716088,0.788644
ttrhQvlrt_o,HER ŞEY HER YERDE AYNI ANDA,20220724,manual,1114,1995,220,9.068182,2.542857,72.9978,kolay,0.697758,14.536341,6.516291,1.503759,154,5,question,32.467532,102,19.607843,856921,6.357648,10.025063,2.005013,12.030075,3.007519,4.010025,7.017544,18.546366,6.516291
dkBIPJYcTfg,Suudi Arabistan neden çizgi şeklinde bir şehir inşa ediyor?,20220731,manual,927,2009,150,13.393333,2.532106,62.1411,orta,0.762,9.955202,0.0,0.0,194,4,question,10.309278,143,0.0,4069520,7.918927,7.964161,2.4888,15.430562,3.982081,6.470881,5.475361,12.941762,2.4888
FvaBCK_yf3Q,Kahve soğuyana kadar... Zamanda yolculuk,20220807,manual,863,1573,148,10.628378,2.671329,63.7643,orta,0.767027,6.357279,0.635728,0.0,149,1,question,0.0,95,0.0,1588128,6.983259,1.907184,4.450095,5.085823,5.085823,8.900191,15.25747,13.986014,0.635728
0e2qtcvGYZ0,Dünya atom saatlerinin icat edilmesinden bu yana EN KISA GÜN rekorunu kırdı!,20220814,manual,709,1419,126,11.261905,2.625793,63.9402,orta,0.697095,4.933051,0.0,0.0,173,3,question,0.0,137,0.0,928831,6.452285,6.342495,1.409443,8.45666,4.22833,9.161381,9.866103,14.094433,5.637773
iOE1VwqgO2g,Yapay Zeka Sanatının Şafağı,20220821,manual,889,1835,176,10.426136,2.617984,66.4353,orta,0.713328,9.264305,0.0,0.0,135,0,surprising_claim,0.0,151,6.622517,870235,6.392003,1.634877,1.634877,5.449591,3.269755,6.53951,15.258856,14.713896,6.53951
pUUoRExmU1E,İnsanlık Ay’a dönüyor. Bu kez kalıcı olarak!,20220828,manual,1219,2499,173,14.445087,2.565026,58.0734,orta,0.674673,2.80112,0.0,0.0,79,1,question,0.0,137,0.0,1844181,7.146948,2.40096,1.60064,8.003201,4.401761,6.002401,4.801921,6.802721,3.601441
z0ZcKLV6Hcs,Yüzüklerin Efendisi: Güç Yüzükleri,20220904,manual,1210,2346,203,11.55665,2.539642,66.632,orta,0.703755,8.098892,0.852515,0.426257,200,0,surprising_claim,0.0,174,0.0,1130579,6.662962,3.836317,0.426257,4.262575,4.262575,14.066496,5.967604,21.73913,5.967604
X2C6hMF6cVQ,Duyduklarınıza inanamayacaksınız! İşitsel İllüzyonlar,20220911,manual,1172,1982,225,8.808889,2.624622,70.3896,kolay,0.64805,17.65893,0.0,0.0,152,1,question,0.0,153,0.0,573252,5.989884,3.027245,5.045409,9.586276,9.081736,3.531786,17.15439,22.199798,4.540868
QbjEbUomUMQ,NOPE - Bu bildiğiniz UFO filmlerinden değil!,20220918,manual,917,1738,151,11.509934,2.666858,61.643,orta,0.736332,4.027618,0.575374,0.0,150,1,question,6.666667,130,0.0,533863,5.923746,5.178366,2.301496,11.50748,4.027618,8.055236,4.027618,9.205984,1.726122
kCYMOhweZZI,40 günde $40000000,20220925,manual,655,1369,129,10.612403,2.498174,70.7625,kolay,0.690332,8.035062,0.0,0.0,228,4,question,4.385965,164,0.0,482200,5.827138,0.73046,1.46092,8.765522,0.73046,10.226443,14.609204,8.035062,3.652301
fDR0EGhSfPQ,Milyon dolarlık UZAY KALEMİ AG7,20221002,manual,668,1280,122,10.491803,2.572656,68.0849,orta,0.723333,3.125,0.0,0.0,183,0,surprising_claim,0.0,116,0.0,505816,5.879725,1.5625,1.5625,4.6875,7.03125,11.71875,6.25,4.6875,0.0
xIWYEBXF6BI,Tesla'nın İnsansı Robotu OPTIMUS,20221006,manual,760,1493,144,10.368056,2.769591,60.496,orta,0.733559,8.707301,0.669792,0.0,165,1,question,6.060606,155,6.451613,687819,6.189157,5.358339,0.0,9.377093,6.028131,3.348962,4.018754,8.707301,2.679169
BJ0a8n7FJr0,Ürpertici ve Tuhaf KUANTUM DOLANIKLIĞI,20221009,manual,1139,2142,219,9.780822,2.663866,66.2763,orta,0.714231,11.204482,0.466853,0.0,172,3,question,0.0,138,0.0,1960012,7.237127,2.80112,0.0,6.535948,3.734827,3.267974,7.936508,8.403361,1.867414
zx-qvEq3XkY,"TWITTER X - Elon Musk, Twitter'ı “HER ŞEY UYGULAMASI”na dönüştürebilir mi?",20221016,manual,780,1564,154,10.155844,2.592072,68.1818,orta,0.73775,12.787724,0.0,0.0,198,7,question,5.050505,167,0.0,808685,6.357819,4.475703,1.918159,4.475703,5.11509,5.11509,7.672634,10.230179,2.557545
oBXYc8ZYafI,Hiç Dejavu yaşadın mı? Dejavu yaşadın mı?,20221023,manual,671,1274,140,9.1,2.596546,70.7578,kolay,0.689109,12.55887,0.0,0.0,154,5,question,0.0,97,0.0,2217186,7.370297,7.064364,2.354788,7.064364,7.064364,7.064364,8.634223,16.483516,1.569859
1vGO3hSJxIE,10 yılda hangi 10 teknoloji gelişecek?,20221027,manual,704,1145,93,12.311828,2.747598,56.3064,orta,0.755793,3.49345,0.0,0.0,177,4,question,0.0,141,0.0,710845,6.236952,0.0,0.0,5.240175,0.873362,3.49345,1.746725,2.620087,0.0
W8JJTpYu75Y,AY NASIL OLUŞTU? Birkaç saatte...,20221030,manual,526,1019,83,12.277108,2.692836,58.5971,orta,0.697158,5.888126,0.0,0.0,166,3,question,6.024096,175,0.0,726319,6.260597,8.832188,0.0,1.962709,3.925417,4.906771,0.0,7.850834,0.0
mr6gjd73px4,Yağmurda Yarış Sanatı,20221106,manual,693,1020,128,7.96875,2.707843,69.239,orta,0.811333,3.921569,2.941176,0.0,107,0,surprising_claim,0.0,133,0.0,420814,5.721217,1.960784,0.0,6.862745,6.862745,6.862745,15.686275,12.745098,0.0
vga-7wh3HFI,16 İLGİNÇ WEB SİTESİ,20221109,manual,900,1833,212,8.646226,2.620295,70.988,kolay,0.738185,5.455537,1.636661,0.0,207,5,question,4.830918,105,0.0,432031,5.749603,1.091107,0.0,4.36443,3.818876,2.182215,19.094381,10.911075,2.727769
cFZwBZLwiTI,Geçmişten Geleceğe BİLİNÇ TRANSFERİ - The Peripheral,20221113,manual,871,1562,150,10.413333,2.59219,67.505,orta,0.774435,12.804097,0.0,0.0,145,0,surprising_claim,0.0,143,6.993007,608047,6.093332,5.121639,0.640205,11.523688,3.841229,8.322663,5.761844,10.243278,1.920615
aD-_ODZHfHQ,Güneş sisteminin sınırında ne var? En büyük balon?,20221120,manual,721,1392,144,9.666667,2.671695,66.2596,orta,0.713129,3.591954,0.0,0.0,155,0,surprising_claim,0.0,159,0.0,806188,6.379933,2.155172,0.718391,10.057471,2.873563,2.873563,4.310345,12.212644,1.436782
GW3MMtJMeq4,Büyük Piramidin içinde ne var? 3B TUR,20221127,manual,1160,2334,249,9.373494,2.568123,71.1858,kolay,0.700709,5.141388,0.0,0.0,173,2,question,0.0,146,0.0,8174309,8.699964,2.999143,2.142245,8.56898,3.856041,6.855184,4.712939,8.140531,1.285347
2G7183P3a-Q,Bu nasıl bir Kafa? SICAK KAFA! Türkiye’nin ilk distopya dizisi,20221204,manual,599,1060,115,9.217391,2.599057,70.3505,kolay,0.791778,11.320755,0.0,1.886792,195,3,question,5.128205,141,0.0,922120,6.524342,5.660377,1.886792,9.433962,4.716981,12.264151,8.490566,15.09434,2.830189
-WSQEyT2Mu0,ChatGPT yeni Google olabilir mi?,20221211,manual,1037,2009,192,10.463542,2.547536,69.1679,orta,0.7424,7.466401,0.49776,0.49776,109,0,question,9.174312,109,0.0,1198588,6.791401,7.964161,1.99104,9.457442,4.479841,13.439522,12.941762,15.928323,4.977601
j2e46IM6xks,NÜKLEER FÜZYON 21. Yüzyılın En Önemli Bilimsel Atılımlarından Biri Gerçekleşti!,20221218,manual,985,1836,180,10.2,2.622004,66.864,orta,0.682548,10.348584,1.633987,0.0,125,0,surprising_claim,0.0,150,0.0,816593,6.413366,2.723312,0.544662,5.446623,1.089325,3.812636,4.901961,5.991285,1.633987
vaYif50DzEo,2023'DE ZİNCİRİ KIRMA!,20221225,manual,736,1452,184,7.891304,2.523416,76.8505,kolay,0.675493,11.019284,0.0,0.0,159,2,question,0.0,125,0.0,1080676,6.698394,2.066116,2.066116,7.575758,3.443526,2.754821,13.085399,17.217631,12.396694
HCDXEtaK52g,Pinokyo'nun Karanlık Yüzü,20230108,manual,1190,2053,198,10.368687,2.544569,69.5347,orta,0.725585,4.870921,0.0,0.0,125,1,question,0.0,95,0.0,1590289,7.094869,0.487092,0.487092,7.306381,5.845105,10.716025,5.358013,15.099854,1.461276
